StudentID,CourseID,CourseName,Rating
50589,167,30 Hour  General Industry,78
50590,165,10 Hour Construction Industry,97.5
50590,166,10 Hour General Industry,74
50590,5,Occupational Safety and Health Standards for the Construction Industry,82
50590,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",84
50592,165,10 Hour Construction Industry,74
50594,168,30 Hour Construction Industry,80
50598,165,10 Hour Construction Industry,83
50598,5,Occupational Safety and Health Standards for the Construction Industry,92
50599,165,10 Hour Construction Industry,81
50599,83,OSHA Fall Protection Course,72
50601,165,10 Hour Construction Industry,86
50602,165,10 Hour Construction Industry,76
50602,66,Hazardous Waste Operations and Emergency Response,82
50604,165,10 Hour Construction Industry,76.5
50604,168,30 Hour Construction Industry,87
50606,168,30 Hour Construction Industry,72
50606,81,OSHA Scaffolds Course,97
50607,165,10 Hour Construction Industry,86
50607,168,30 Hour Construction Industry,98
50607,83,OSHA Fall Protection Course,75
50608,165,10 Hour Construction Industry,82
50608,78,OSHA Electrical for Construction,70
50609,5,Occupational Safety and Health Standards for the Construction Industry,85
50609,88,OSHA Bloodborne Pathogens Course,99
50612,76,OSHA Rigging and Material Handling,71
50612,83,OSHA Fall Protection Course,74
50614,166,10 Hour General Industry,99
50614,168,30 Hour Construction Industry,88
50615,66,Hazardous Waste Operations and Emergency Response,97
50615,83,OSHA Fall Protection Course,75
50616,168,30 Hour Construction Industry,79
50617,167,30 Hour  General Industry,70
50618,166,10 Hour General Industry,85
50620,65,Hazardous Waste Operations and Emergency Response,82
50620,76,OSHA Rigging and Material Handling,83
50622,165,10 Hour Construction Industry,95
50623,166,10 Hour General Industry,75
50624,165,10 Hour Construction Industry,81
50625,66,Hazardous Waste Operations and Emergency Response,95
50628,66,Hazardous Waste Operations and Emergency Response,87
50628,87,Recordkeeping for General Industry,99
50629,165,10 Hour Construction Industry,73
50629,167,30 Hour  General Industry,98
50630,167,30 Hour  General Industry,82
50631,6,Occupational Safety and Health Standards for General Industry,84
50632,165,10 Hour Construction Industry,98
50632,5,Occupational Safety and Health Standards for the Construction Industry,91
50633,165,10 Hour Construction Industry,77
50633,166,10 Hour General Industry,72
50634,165,10 Hour Construction Industry,86.5
50634,65,Hazardous Waste Operations and Emergency Response,85
50634,83,OSHA Fall Protection Course,90
50635,168,30 Hour Construction Industry,83
50636,165,10 Hour Construction Industry,89
50636,168,30 Hour Construction Industry,92
50637,80,OSHA Fire Prevention for Construction,73
50638,168,30 Hour Construction Industry,93
50640,79,OSHA Excavations for Construction,95
50641,165,10 Hour Construction Industry,95
50641,6,Occupational Safety and Health Standards for General Industry,73
50641,88,OSHA Bloodborne Pathogens Course,91
50642,166,10 Hour General Industry,78
50642,66,Hazardous Waste Operations and Emergency Response,85
50642,79,OSHA Excavations for Construction,90
50644,73,OSHA Health Hazards in Construction,84
50644,83,OSHA Fall Protection Course,90
50646,165,10 Hour Construction Industry,90
50648,165,10 Hour Construction Industry,73
50648,168,30 Hour Construction Industry,91
50649,168,30 Hour Construction Industry,86
50650,165,10 Hour Construction Industry,77
50650,83,OSHA Fall Protection Course,87
50651,165,10 Hour Construction Industry,94
50651,66,Hazardous Waste Operations and Emergency Response,75
50652,165,10 Hour Construction Industry,79
50652,88,OSHA Bloodborne Pathogens Course,73
50653,165,10 Hour Construction Industry,92
50655,66,Hazardous Waste Operations and Emergency Response,86
50657,166,10 Hour General Industry,90
50660,165,10 Hour Construction Industry,88
50660,91,OSHA Safety and Health Programs for General Industry,76
50661,165,10 Hour Construction Industry,92
50663,85,OSHA Concrete and Masonry Construction for Construction,97
50664,83,OSHA Fall Protection Course,78
50665,165,10 Hour Construction Industry,87
50666,165,10 Hour Construction Industry,85
50666,166,10 Hour General Industry,80
50667,166,10 Hour General Industry,91
50667,168,30 Hour Construction Industry,87.5
50667,83,OSHA Fall Protection Course,82
50669,168,30 Hour Construction Industry,77
50670,165,10 Hour Construction Industry,72
50670,166,10 Hour General Industry,90
50670,66,Hazardous Waste Operations and Emergency Response,88
50671,166,10 Hour General Industry,97
50672,166,10 Hour General Industry,94
50673,81,OSHA Scaffolds Course,78
50674,165,10 Hour Construction Industry,98
50674,166,10 Hour General Industry,86
50674,167,30 Hour  General Industry,87
50675,168,30 Hour Construction Industry,77
50675,83,OSHA Fall Protection Course,79
50676,168,30 Hour Construction Industry,72
50676,5,Occupational Safety and Health Standards for the Construction Industry,90
50677,6,Occupational Safety and Health Standards for General Industry,90
50679,166,10 Hour General Industry,87
50679,168,30 Hour Construction Industry,88
50680,166,10 Hour General Industry,78
50680,167,30 Hour  General Industry,82
50682,165,10 Hour Construction Industry,99
50682,168,30 Hour Construction Industry,71
50683,165,10 Hour Construction Industry,85
50685,166,10 Hour General Industry,96
50685,168,30 Hour Construction Industry,82
50686,165,10 Hour Construction Industry,93
50689,168,30 Hour Construction Industry,84
50690,168,30 Hour Construction Industry,71
50691,165,10 Hour Construction Industry,87
50692,165,10 Hour Construction Industry,72
50694,165,10 Hour Construction Industry,96
50694,168,30 Hour Construction Industry,80
50695,165,10 Hour Construction Industry,98
50696,5,Occupational Safety and Health Standards for the Construction Industry,92
50697,165,10 Hour Construction Industry,96
50700,168,30 Hour Construction Industry,93
50700,66,Hazardous Waste Operations and Emergency Response,92
50700,83,OSHA Fall Protection Course,99
50701,165,10 Hour Construction Industry,77
50701,83,OSHA Fall Protection Course,97
50702,168,30 Hour Construction Industry,85
50704,165,10 Hour Construction Industry,70
50706,165,10 Hour Construction Industry,88
50707,6,Occupational Safety and Health Standards for General Industry,71
50708,165,10 Hour Construction Industry,91
50708,168,30 Hour Construction Industry,76
50709,165,10 Hour Construction Industry,89
50711,165,10 Hour Construction Industry,77
50712,96,OSHA Fire Detection and Protection for General Industry,71
50713,168,30 Hour Construction Industry,96
50714,165,10 Hour Construction Industry,97
50714,83,OSHA Fall Protection Course,96
50716,165,10 Hour Construction Industry,90
50717,166,10 Hour General Industry,86
50718,166,10 Hour General Industry,76
50719,168,30 Hour Construction Industry,71
50720,166,10 Hour General Industry,99
50720,66,Hazardous Waste Operations and Emergency Response,87
50721,165,10 Hour Construction Industry,87
50721,94,OSHA Walking and Working Surfaces for General Industry,81
50722,165,10 Hour Construction Industry,90
50722,6,Occupational Safety and Health Standards for General Industry,72
50723,165,10 Hour Construction Industry,83
50725,65,Hazardous Waste Operations and Emergency Response,93
50726,165,10 Hour Construction Industry,72
50727,165,10 Hour Construction Industry,83
50728,165,10 Hour Construction Industry,99
50729,166,10 Hour General Industry,80
50729,167,30 Hour  General Industry,91
50731,165,10 Hour Construction Industry,71
50731,6,Occupational Safety and Health Standards for General Industry,89
50732,165,10 Hour Construction Industry,79
50733,166,10 Hour General Industry,80
50733,168,30 Hour Construction Industry,71
50737,6,Occupational Safety and Health Standards for General Industry,90
50740,167,30 Hour  General Industry,99
50740,168,30 Hour Construction Industry,82
50741,80,OSHA Fire Prevention for Construction,94
50742,165,10 Hour Construction Industry,78.5
50743,167,30 Hour  General Industry,85
50743,68,Introduction to OSHA,85
50743,88,OSHA Bloodborne Pathogens Course,75
50745,168,30 Hour Construction Industry,99
50745,66,Hazardous Waste Operations and Emergency Response,73
50746,89,OSHA Confined Space Entry for General Industry,92
50749,6,Occupational Safety and Health Standards for General Industry,98
50753,168,30 Hour Construction Industry,83
50753,6,Occupational Safety and Health Standards for General Industry,92.5
50755,166,10 Hour General Industry,87
50756,166,10 Hour General Industry,84
50757,6,Occupational Safety and Health Standards for General Industry,99
50757,66,Hazardous Waste Operations and Emergency Response,97
50757,80,OSHA Fire Prevention for Construction,95
50757,88,OSHA Bloodborne Pathogens Course,98
50759,165,10 Hour Construction Industry,84
50759,168,30 Hour Construction Industry,74
50759,83,OSHA Fall Protection Course,88
50759,91,OSHA Safety and Health Programs for General Industry,87
50761,66,Hazardous Waste Operations and Emergency Response,89
50763,165,10 Hour Construction Industry,91
50763,168,30 Hour Construction Industry,75
50764,165,10 Hour Construction Industry,74
50764,93,OSHA Lockout and Tagout for General Industry,72
50766,167,30 Hour  General Industry,84
50767,168,30 Hour Construction Industry,99
50768,66,Hazardous Waste Operations and Emergency Response,99
50770,6,Occupational Safety and Health Standards for General Industry,95
50771,165,10 Hour Construction Industry,78.5
50771,168,30 Hour Construction Industry,75
50771,5,Occupational Safety and Health Standards for the Construction Industry,96
50771,66,Hazardous Waste Operations and Emergency Response,72
50772,166,10 Hour General Industry,87
50772,66,Hazardous Waste Operations and Emergency Response,87
50773,167,30 Hour  General Industry,76
50773,92,OSHA Machine Guarding for General Industry,98
50774,165,10 Hour Construction Industry,85
50777,83,OSHA Fall Protection Course,95
50778,166,10 Hour General Industry,80
50778,66,Hazardous Waste Operations and Emergency Response,74
50778,93,OSHA Lockout and Tagout for General Industry,78
50779,66,Hazardous Waste Operations and Emergency Response,84
50785,166,10 Hour General Industry,75.5
50785,66,Hazardous Waste Operations and Emergency Response,70
50790,165,10 Hour Construction Industry,81
50791,85,OSHA Concrete and Masonry Construction for Construction,92
50792,165,10 Hour Construction Industry,92
50793,165,10 Hour Construction Industry,85
50795,5,Occupational Safety and Health Standards for the Construction Industry,71
50795,86,Introduction to OSHA for General Industry,71
50796,83,OSHA Fall Protection Course,91
50798,168,30 Hour Construction Industry,83
50800,166,10 Hour General Industry,96
50801,165,10 Hour Construction Industry,93
50801,168,30 Hour Construction Industry,84
50801,66,Hazardous Waste Operations and Emergency Response,86
50802,165,10 Hour Construction Industry,74
50802,166,10 Hour General Industry,83
50802,6,Occupational Safety and Health Standards for General Industry,85
50802,83,OSHA Fall Protection Course,95
50803,165,10 Hour Construction Industry,85
50804,168,30 Hour Construction Industry,90
50804,66,Hazardous Waste Operations and Emergency Response,90
50806,165,10 Hour Construction Industry,95
50807,166,10 Hour General Industry,80
50807,78,OSHA Electrical for Construction,79
50808,6,Occupational Safety and Health Standards for General Industry,83
50809,166,10 Hour General Industry,71
50810,165,10 Hour Construction Industry,82
50810,168,30 Hour Construction Industry,86
50810,66,Hazardous Waste Operations and Emergency Response,85
50811,165,10 Hour Construction Industry,75
50811,168,30 Hour Construction Industry,75.5
50812,165,10 Hour Construction Industry,72
50812,66,Hazardous Waste Operations and Emergency Response,84
50814,168,30 Hour Construction Industry,78
50815,88,OSHA Bloodborne Pathogens Course,73
50816,65,Hazardous Waste Operations and Emergency Response,93
50818,165,10 Hour Construction Industry,93
50818,79,OSHA Excavations for Construction,98
50820,165,10 Hour Construction Industry,72
50821,166,10 Hour General Industry,91
50822,168,30 Hour Construction Industry,99
50823,166,10 Hour General Industry,78
50823,168,30 Hour Construction Industry,71.5
50823,66,Hazardous Waste Operations and Emergency Response,90.5
50823,83,OSHA Fall Protection Course,84
50824,88,OSHA Bloodborne Pathogens Course,85
50824,96,OSHA Fire Detection and Protection for General Industry,77
50827,165,10 Hour Construction Industry,77
50827,166,10 Hour General Industry,87
50830,168,30 Hour Construction Industry,90
50830,65,Hazardous Waste Operations and Emergency Response,90
50831,165,10 Hour Construction Industry,76
50831,71,OSHA Standards and Inspection Procedures,99
50832,168,30 Hour Construction Industry,77
50834,165,10 Hour Construction Industry,81
50834,84,OSHA Stairways and Ladders Course,78
50839,168,30 Hour Construction Industry,97
50840,166,10 Hour General Industry,74
50840,167,30 Hour  General Industry,96
50841,165,10 Hour Construction Industry,91
50842,168,30 Hour Construction Industry,77
50842,93,OSHA Lockout and Tagout for General Industry,90
50843,83,OSHA Fall Protection Course,70
50843,84,OSHA Stairways and Ladders Course,81
