StudentID,CourseID,CourseName,,,Rating
50541,168,30 Hour Construction Industry,,,80
50542,168,30 Hour Construction Industry,,,88
50543,168,30 Hour Construction Industry,,,82
50545,165,10 Hour Construction Industry,,,82
50545,83,OSHA Fall Protection Course,,,85
50546,166,10 Hour General Industry,,,89
50547,76,OSHA Rigging and Material Handling,,,95
50548,168,30 Hour Construction Industry,,,83
50549,165,10 Hour Construction Industry,,,87
50549,84,OSHA Stairways and Ladders Course,,,72
50550,5,Occupational Safety and Health Standards for the Construction Industry,,,95
50551,91,OSHA Safety and Health Programs for General Industry,,,99
50552,166,10 Hour General Industry,,,80
50553,5,Occupational Safety and Health Standards for the Construction Industry,,,71
50553,88,OSHA Bloodborne Pathogens Course,,,77
50554,165,10 Hour Construction Industry,,,88.5
50554,168,30 Hour Construction Industry,,,98
50555,165,10 Hour Construction Industry,,,92
50555,166,10 Hour General Industry,,,90
50555,167,30 Hour  General Industry,,,73
50555,81,OSHA Scaffolds Course,,,98
50556,168,30 Hour Construction Industry,,,82
50557,165,10 Hour Construction Industry,,,86
50558,165,10 Hour Construction Industry,,,89.5
50558,5,Occupational Safety and Health Standards for the Construction Industry,,,81
50559,165,10 Hour Construction Industry,,,73
50559,168,30 Hour Construction Industry,,,73.5
50560,165,10 Hour Construction Industry,,,76
50563,88,OSHA Bloodborne Pathogens Course,,,91
50564,166,10 Hour General Industry,,,91
50564,167,30 Hour  General Industry,,,85
50566,166,10 Hour General Industry,,,84.5
50566,5,Occupational Safety and Health Standards for the Construction Industry,,,92
50567,165,10 Hour Construction Industry,,,75.5
50568,165,10 Hour Construction Industry,,,96
50569,165,10 Hour Construction Industry,,,78
50570,168,30 Hour Construction Industry,,,89
50571,168,30 Hour Construction Industry,,,100
50571,5,Occupational Safety and Health Standards for the Construction Industry,,,98
50572,168,30 Hour Construction Industry,,,86.5
50573,6,Occupational Safety and Health Standards for General Industry,,,87
50574,167,30 Hour  General Industry,,,94
50574,168,30 Hour Construction Industry,,,96
50576,165,10 Hour Construction Industry,,,100
50577,168,30 Hour Construction Industry,,,77
50577,6,Occupational Safety and Health Standards for General Industry,,,99
50579,165,10 Hour Construction Industry,,,71
50579,90,Ergonomics for General Industry,,,92
50580,168,30 Hour Construction Industry,,,99
50580,66,Hazardous Waste Operations and Emergency Response,,,71
50581,165,10 Hour Construction Industry,,,96
50582,5,Occupational Safety and Health Standards for the Construction Industry,,,94
50583,80,OSHA Fire Prevention for Construction,,,88
50584,83,OSHA Fall Protection Course,,,74
50585,166,10 Hour General Industry,,,71
50585,76,OSHA Rigging and Material Handling,,,88
50586,165,10 Hour Construction Industry,,,85
50587,83,OSHA Fall Protection Course,,,88
50589,165,10 Hour Construction Industry,,,79
50589,167,30 Hour  General Industry,,,79
50590,165,10 Hour Construction Industry,,,98.5
50590,166,10 Hour General Industry,,,75
50590,5,Occupational Safety and Health Standards for the Construction Industry,,,83
50590,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",,,85
50592,165,10 Hour Construction Industry,,,75
50594,168,30 Hour Construction Industry,,,81
50598,165,10 Hour Construction Industry,,,84
50598,5,Occupational Safety and Health Standards for the Construction Industry,,,93
50599,165,10 Hour Construction Industry,,,82
50599,83,OSHA Fall Protection Course,,,73
50601,165,10 Hour Construction Industry,,,87
50602,165,10 Hour Construction Industry,,,77
50602,66,Hazardous Waste Operations and Emergency Response,,,83
50604,165,10 Hour Construction Industry,,,77.5
50604,168,30 Hour Construction Industry,,,88
50606,168,30 Hour Construction Industry,,,73
50606,81,OSHA Scaffolds Course,,,98
50607,165,10 Hour Construction Industry,,,87
50607,168,30 Hour Construction Industry,,,99
50607,83,OSHA Fall Protection Course,,,76
50608,165,10 Hour Construction Industry,,,83
50608,78,OSHA Electrical for Construction,,,71
50609,5,Occupational Safety and Health Standards for the Construction Industry,,,86
50609,88,OSHA Bloodborne Pathogens Course,,,100
50612,76,OSHA Rigging and Material Handling,,,72
50612,83,OSHA Fall Protection Course,,,75
50614,166,10 Hour General Industry,,,100
50614,168,30 Hour Construction Industry,,,89
50615,66,Hazardous Waste Operations and Emergency Response,,,98
50615,83,OSHA Fall Protection Course,,,76
50616,168,30 Hour Construction Industry,,,80
50617,167,30 Hour  General Industry,,,71
50618,166,10 Hour General Industry,,,86
50620,65,Hazardous Waste Operations and Emergency Response,,,83
50620,76,OSHA Rigging and Material Handling,,,84
50622,165,10 Hour Construction Industry,,,96
50623,166,10 Hour General Industry,,,76
50624,165,10 Hour Construction Industry,,,82
50625,66,Hazardous Waste Operations and Emergency Response,,,96
50628,66,Hazardous Waste Operations and Emergency Response,,,88
50628,87,Recordkeeping for General Industry,,,100
50629,165,10 Hour Construction Industry,,,74
50629,167,30 Hour  General Industry,,,99
50630,167,30 Hour  General Industry,,,83
50631,6,Occupational Safety and Health Standards for General Industry,,,85
50632,165,10 Hour Construction Industry,,,99
50632,5,Occupational Safety and Health Standards for the Construction Industry,,,92
50633,165,10 Hour Construction Industry,,,78
50633,166,10 Hour General Industry,,,73
50634,165,10 Hour Construction Industry,,,87.5
50634,65,Hazardous Waste Operations and Emergency Response,,,86
50634,83,OSHA Fall Protection Course,,,91
50635,168,30 Hour Construction Industry,,,84
50636,165,10 Hour Construction Industry,,,90
50636,168,30 Hour Construction Industry,,,93
50637,80,OSHA Fire Prevention for Construction,,,74
50638,168,30 Hour Construction Industry,,,94
50640,79,OSHA Excavations for Construction,,,96
50641,165,10 Hour Construction Industry,,,96
50641,6,Occupational Safety and Health Standards for General Industry,,,74
50641,88,OSHA Bloodborne Pathogens Course,,,92
50642,166,10 Hour General Industry,,,79
50642,66,Hazardous Waste Operations and Emergency Response,,,86
50642,79,OSHA Excavations for Construction,,,91
50644,73,OSHA Health Hazards in Construction,,,85
50644,83,OSHA Fall Protection Course,,,91
50646,165,10 Hour Construction Industry,,,91
50648,165,10 Hour Construction Industry,,,74
50648,168,30 Hour Construction Industry,,,92
50649,168,30 Hour Construction Industry,,,87
50650,165,10 Hour Construction Industry,,,78
50650,83,OSHA Fall Protection Course,,,88
50651,165,10 Hour Construction Industry,,,95
50651,66,Hazardous Waste Operations and Emergency Response,,,76
50652,165,10 Hour Construction Industry,,,80
50652,88,OSHA Bloodborne Pathogens Course,,,74
50653,165,10 Hour Construction Industry,,,93
50655,66,Hazardous Waste Operations and Emergency Response,,,87
50657,166,10 Hour General Industry,,,91
50660,165,10 Hour Construction Industry,,,89
50660,91,OSHA Safety and Health Programs for General Industry,,,77
50661,165,10 Hour Construction Industry,,,93
50663,85,OSHA Concrete and Masonry Construction for Construction,,,98
50664,83,OSHA Fall Protection Course,,,79
50665,165,10 Hour Construction Industry,,,88
50666,165,10 Hour Construction Industry,,,86
50666,166,10 Hour General Industry,,,81
50667,166,10 Hour General Industry,,,92
50667,168,30 Hour Construction Industry,,,88.5
50667,83,OSHA Fall Protection Course,,,83
50669,168,30 Hour Construction Industry,,,78
50670,165,10 Hour Construction Industry,,,73
50670,166,10 Hour General Industry,,,91
50670,66,Hazardous Waste Operations and Emergency Response,,,89
50671,166,10 Hour General Industry,,,98
50672,166,10 Hour General Industry,,,95
50673,81,OSHA Scaffolds Course,,,79
50674,165,10 Hour Construction Industry,,,99
50674,166,10 Hour General Industry,,,87
50674,167,30 Hour  General Industry,,,88
50675,168,30 Hour Construction Industry,,,78
50675,83,OSHA Fall Protection Course,,,80
50676,168,30 Hour Construction Industry,,,73
50676,5,Occupational Safety and Health Standards for the Construction Industry,,,91
50677,6,Occupational Safety and Health Standards for General Industry,,,91
50679,166,10 Hour General Industry,,,88
50679,168,30 Hour Construction Industry,,,89
50680,166,10 Hour General Industry,,,79
50680,167,30 Hour  General Industry,,,83
50682,165,10 Hour Construction Industry,,,100
50682,168,30 Hour Construction Industry,,,72
50683,165,10 Hour Construction Industry,,,86
50685,166,10 Hour General Industry,,,97
50685,168,30 Hour Construction Industry,,,83
50686,165,10 Hour Construction Industry,,,94
50689,168,30 Hour Construction Industry,,,85
50690,168,30 Hour Construction Industry,,,72
50691,165,10 Hour Construction Industry,,,88
50692,165,10 Hour Construction Industry,,,73
50694,165,10 Hour Construction Industry,,,97
50694,168,30 Hour Construction Industry,,,81
50695,165,10 Hour Construction Industry,,,99
50696,5,Occupational Safety and Health Standards for the Construction Industry,,,93
50697,165,10 Hour Construction Industry,,,97
50700,168,30 Hour Construction Industry,,,94
50700,66,Hazardous Waste Operations and Emergency Response,,,93
50700,83,OSHA Fall Protection Course,,,100
50701,165,10 Hour Construction Industry,,,78
50701,83,OSHA Fall Protection Course,,,98
50702,168,30 Hour Construction Industry,,,86
50704,165,10 Hour Construction Industry,,,71
50706,165,10 Hour Construction Industry,,,89
50707,6,Occupational Safety and Health Standards for General Industry,,,72
50708,165,10 Hour Construction Industry,,,92
50708,168,30 Hour Construction Industry,,,77
50709,165,10 Hour Construction Industry,,,90
50711,165,10 Hour Construction Industry,,,78
50712,96,OSHA Fire Detection and Protection for General Industry,,,72
50713,168,30 Hour Construction Industry,,,97
50714,165,10 Hour Construction Industry,,,98
50714,83,OSHA Fall Protection Course,,,97
50716,165,10 Hour Construction Industry,,,91
50717,166,10 Hour General Industry,,,87
50718,166,10 Hour General Industry,,,77
50719,168,30 Hour Construction Industry,,,72
50720,166,10 Hour General Industry,,,100
50720,66,Hazardous Waste Operations and Emergency Response,,,88
50721,165,10 Hour Construction Industry,,,88
50721,94,OSHA Walking and Working Surfaces for General Industry,,,82
50722,165,10 Hour Construction Industry,,,91
50722,6,Occupational Safety and Health Standards for General Industry,,,73
50723,165,10 Hour Construction Industry,,,84
50725,65,Hazardous Waste Operations and Emergency Response,,,94
50726,165,10 Hour Construction Industry,,,73
50727,165,10 Hour Construction Industry,,,84
50728,165,10 Hour Construction Industry,,,100
50729,166,10 Hour General Industry,,,81
50729,167,30 Hour  General Industry,,,92
50731,165,10 Hour Construction Industry,,,72
50731,6,Occupational Safety and Health Standards for General Industry,,,90
50732,165,10 Hour Construction Industry,,,80
50733,166,10 Hour General Industry,,,81
50733,168,30 Hour Construction Industry,,,72
50737,6,Occupational Safety and Health Standards for General Industry,,,91
50740,167,30 Hour  General Industry,,,100
50740,168,30 Hour Construction Industry,,,83
50741,80,OSHA Fire Prevention for Construction,,,95
50742,165,10 Hour Construction Industry,,,79.5
50743,167,30 Hour  General Industry,,,86
50743,68,Introduction to OSHA,,,86
50743,88,OSHA Bloodborne Pathogens Course,,,76
50745,168,30 Hour Construction Industry,,,100
50745,66,Hazardous Waste Operations and Emergency Response,,,74
50746,89,OSHA Confined Space Entry for General Industry,,,93
50749,6,Occupational Safety and Health Standards for General Industry,,,99
50753,168,30 Hour Construction Industry,,,84
50753,6,Occupational Safety and Health Standards for General Industry,,,93.5
50755,166,10 Hour General Industry,,,88
50756,166,10 Hour General Industry,,,85
50757,6,Occupational Safety and Health Standards for General Industry,,,100
50757,66,Hazardous Waste Operations and Emergency Response,,,98
50757,80,OSHA Fire Prevention for Construction,,,96
50757,88,OSHA Bloodborne Pathogens Course,,,99
50759,165,10 Hour Construction Industry,,,85
50759,168,30 Hour Construction Industry,,,75
50759,83,OSHA Fall Protection Course,,,89
50759,91,OSHA Safety and Health Programs for General Industry,,,88
50761,66,Hazardous Waste Operations and Emergency Response,,,90
50763,165,10 Hour Construction Industry,,,92
50763,168,30 Hour Construction Industry,,,76
50764,165,10 Hour Construction Industry,,,75
50764,93,OSHA Lockout and Tagout for General Industry,,,73
50766,167,30 Hour  General Industry,,,85
50767,168,30 Hour Construction Industry,,,100
50768,66,Hazardous Waste Operations and Emergency Response,,,100
50770,6,Occupational Safety and Health Standards for General Industry,,,96
50771,165,10 Hour Construction Industry,,,79.5
50771,168,30 Hour Construction Industry,,,76
50771,5,Occupational Safety and Health Standards for the Construction Industry,,,97
50771,66,Hazardous Waste Operations and Emergency Response,,,73
50772,166,10 Hour General Industry,,,88
50772,66,Hazardous Waste Operations and Emergency Response,,,88
50773,167,30 Hour  General Industry,,,77
50773,92,OSHA Machine Guarding for General Industry,,,99
50774,165,10 Hour Construction Industry,,,86
50777,83,OSHA Fall Protection Course,,,96
50778,166,10 Hour General Industry,,,81
50778,66,Hazardous Waste Operations and Emergency Response,,,75
50778,93,OSHA Lockout and Tagout for General Industry,,,79
50779,66,Hazardous Waste Operations and Emergency Response,,,85
50785,166,10 Hour General Industry,,,76.5
50785,66,Hazardous Waste Operations and Emergency Response,,,71
50790,165,10 Hour Construction Industry,,,82
50791,85,OSHA Concrete and Masonry Construction for Construction,,,93
50792,165,10 Hour Construction Industry,,,93
50793,165,10 Hour Construction Industry,,,86
50795,5,Occupational Safety and Health Standards for the Construction Industry,,,72
50795,86,Introduction to OSHA for General Industry,,,72
50796,83,OSHA Fall Protection Course,,,92
50798,168,30 Hour Construction Industry,,,84
50800,166,10 Hour General Industry,,,97
50801,165,10 Hour Construction Industry,,,94
50801,168,30 Hour Construction Industry,,,85
50801,66,Hazardous Waste Operations and Emergency Response,,,87
50802,165,10 Hour Construction Industry,,,75
50802,166,10 Hour General Industry,,,84
50802,6,Occupational Safety and Health Standards for General Industry,,,86
50802,83,OSHA Fall Protection Course,,,96
50803,165,10 Hour Construction Industry,,,86
50804,168,30 Hour Construction Industry,,,91
50804,66,Hazardous Waste Operations and Emergency Response,,,91
50806,165,10 Hour Construction Industry,,,96
50807,166,10 Hour General Industry,,,81
50807,78,OSHA Electrical for Construction,,,80
50808,6,Occupational Safety and Health Standards for General Industry,,,84
